trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1306,False,"{'a': 0.005, 'e': 0.0014590058497868585}",20,10,19.53440340295741,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.005, 'e': 0.0014517290277530485}",25,17,14.521736174914784,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.005, 'e': 0.0014444884990205433}",20,10,16.28801224957173,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.005, 'e': 0.0014372840825757473}",25,11,20.534252259663788,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.005, 'e': 0.0014301155983078744}",25,0,24.93727273126743,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1311,False,"{'a': 0.005, 'e': 0.0014229828670044445}",25,18,13.878714672972901,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.005, 'e': 0.0014158857103468022}",20,7,23.320912419692608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.005, 'e': 0.0014088239509056637}",25,4,32.762126597016966,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.005, 'e': 0.0014017974121366744}",20,12,14.289514629443435,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.005, 'e': 0.0013948059183759988}",20,13,15.019458316407064,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.005, 'e': 0.001387849294835929}",20,0,30.00074342439504,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.005, 'e': 0.0013809273676005135}",20,11,17.97502029998723,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.005, 'e': 0.0013740399636212118}",25,6,30.13635581204846,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.005, 'e': 0.001367186910712565}",20,10,19.90589922407248,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.005, 'e': 0.0013603680375478928}",20,2,25.929337579281565,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.005, 'e': 0.001353583173655013}",30,17,23.979234763371444,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.005, 'e': 0.0013468321494119735}",20,12,15.75219419971485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.005, 'e': 0.001340114796042817}",20,15,10.997176199616922,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.005, 'e': 0.0013334309456133593}",20,6,21.48977302778527,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.005, 'e': 0.0013267804310269915}",25,0,35.81578062759017,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1326,False,"{'a': 0.005, 'e': 0.0013201630860205026}",20,13,12.987868914386656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.005, 'e': 0.0013135787451599226}",30,14,28.769129669482595,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.005, 'e': 0.0013070272438363863}",25,10,20.58845738572385,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.005, 'e': 0.0013005084182620215}",25,9,5.342610427431738,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
1330,False,"{'a': 0.005, 'e': 0.001294022105465848}",25,16,15.44132791737885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.005, 'e': 0.001287568143289708}",20,16,8.172391987220333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.005, 'e': 0.0012811463703842113}",20,13,9.107131769337506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.005, 'e': 0.0012747566262047007}",20,8,18.55734371102723,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.005, 'e': 0.0012683987510072388}",20,1,27.664037699038452,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.005, 'e': 0.0012620725858446145}",30,10,38.40088192948782,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.005, 'e': 0.0012557779725623694}",20,8,20.62859785552577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.005, 'e': 0.0012495147537948425}",20,11,18.526728499645003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.005, 'e': 0.0012432827729612404}",25,15,21.203504289335754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.005, 'e': 0.0012370818742617167}",20,0,30.350332044000414,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1340,False,"{'a': 0.005, 'e': 0.001230911902673481}",20,11,16.14684209207551,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.005, 'e': 0.001224772703946922}",20,0,26.61135077690815,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.005, 'e': 0.0012186641246017523}",25,0,37.3519224616604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1343,False,"{'a': 0.005, 'e': 0.0012125860119231696}",25,2,37.16920343422699,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.005, 'e': 0.0012065382139580404}",25,3,33.5268073039912,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1345,False,"{'a': 0.005, 'e': 0.0012005205795111}",35,21,23.886468367333826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.005, 'e': 0.0011945329581411752}",25,5,35.69348994783884,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.005, 'e': 0.0011885752001574196}",20,4,20.163862933918598,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.005, 'e': 0.0011826471566155727}",20,9,14.478690363957991,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.005, 'e': 0.0011767486793142377}",20,12,20.424548379176994,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.005, 'e': 0.0011708796207911744}",20,3,25.509271549397916,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.005, 'e': 0.0011650398343196144}",20,14,11.040803011558733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.005, 'e': 0.0011592291739045914}",25,15,15.323211403710328,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.005, 'e': 0.0011534474942792917}",20,0,28.47003151490881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.005, 'e': 0.0011476946509014253}",20,12,16.755112935397474,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.005, 'e': 0.0011419704999496075}",25,14,18.886345815299958,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.005, 'e': 0.0011362748983197658}",20,2,25.741814224922418,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.005, 'e': 0.0011306077036215634}",25,10,27.202680402616412,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.005, 'e': 0.0011249687741748374}",30,13,28.582493732732377,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.005, 'e': 0.0011193579690060578}",25,18,13.304667146801766,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.005, 'e': 0.0011137751478448032}",30,21,17.1394367924453,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.005, 'e': 0.001108220171120254}",30,19,21.337434954588634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.005, 'e': 0.0011026928999577018}",20,0,31.53029358286359,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.005, 'e': 0.0010971931961750814}",20,0,29.745809492987643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1364,False,"{'a': 0.005, 'e': 0.0010917209222795108}",20,13,13.880204906712105,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.005, 'e': 0.0010862759414638579}",25,13,19.63306638437546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.005, 'e': 0.0010808581176033184}",30,19,20.631561566745376,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.005, 'e': 0.0010754673152520138}",25,15,17.40401976561201,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.005, 'e': 0.0010701033996396044}",20,12,11.12812197824981,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.005, 'e': 0.0010647662366679205}",30,19,19.56490522202033,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1370,False,"{'a': 0.005, 'e': 0.001059455692907609}",20,0,31.21654980514377,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1371,False,"{'a': 0.005, 'e': 0.0010541716355948014}",20,11,18.42273374070767,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.005, 'e': 0.0010489139326277882}",20,4,24.014927016203785,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.005, 'e': 0.001043682452563722}",25,1,33.55489846112143,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.005, 'e': 0.0010384770646153282}",20,8,18.485200783041282,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1375,False,"{'a': 0.005, 'e': 0.001033297638647637}",25,16,15.831023075010766,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.005, 'e': 0.0010281440451747298}",20,15,10.015526333138888,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.005, 'e': 0.0010230161553565012}",20,0,29.72032759779882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1378,False,"{'a': 0.005, 'e': 0.0010179138409954376}",20,1,28.377007228189477,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.005, 'e': 0.0010128369745334165}",20,8,21.12315819158126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.005, 'e': 0.0010077854290485105}",20,7,24.73005304263844,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.005, 'e': 0.0010027590782518195}",25,18,12.22961475572572,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1382,False,"{'a': 0.005, 'e': 0.000997757796484312}",25,11,25.466219859925314,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,17,16.48178694995815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,8,30.499176407703896,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,8,21.043878103327195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,0,31.90221394445993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",35,24,16.09944228264993,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,9,16.808060295870632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,8,15.871237604125934,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,9,16.211592880862963,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,12.68018401064869,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,10,17.48584765611691,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
